mz,rt,rt1,rt2,intensity,z,pic_label,score
523.6601530464854,5018.52060782646,4998.952676691059,5023.12234619997,898269.2578125,3,5018.52060782646_523.6601530464854_898269.2578125,
605.3348300151448,5018.668371549796,4992.90576020622,5023.12234619997,681155.12890625,2,5018.668371549796_605.3348300151448_681155.12890625,
515.228946456903,5002.16841161143,4989.86372367285,5020.09802321337,530247.06640625,2,5002.16841161143_515.228946456903_530247.06640625,
585.2863896743281,5001.963860218746,4998.952676691059,5017.072167672151,702322.421875,2,5001.963860218746_585.2863896743281_702322.421875,
439.6070262638849,5007.963914081869,5004.99897269151,5023.12234619997,734731.7890625,3,5007.963914081869_439.6070262638849_734731.7890625,
471.7245366088921,5020.759236198788,4983.79491821673,5038.27786914255,2041790.5380859373,2,5020.759236198788_471.7245366088921_2041790.5380859373,
480.8705708902485,5001.897703190975,4971.712707079891,5023.12234619997,1762019.4951171875,3,5001.897703190975_480.8705708902485_1762019.4951171875,
588.3394103585323,5017.0814403824215,5008.01910463713,5023.12234619997,815730.60546875,2,5017.0814403824215_588.3394103585323_815730.60546875,
630.2698833664322,5010.3988862935785,4992.90576020622,5032.21270505334,2227851.4995117188,2,5010.3988862935785_630.2698833664322_2227851.4995117188,
665.8357437145773,5002.627009381913,4977.751887597089,5029.17597059157,16051344.638671877,2,5002.627009381913_665.8357437145773_16051344.638671877,
400.819341810414,5010.995725075604,5001.983784712769,5038.27786914255,773082.25,3,5010.995725075604_400.819341810414_773082.25,
565.2814850582697,5022.439010866074,4998.952676691059,5035.22952214623,3201127.1247558594,2,5022.439010866074_565.2814850582697_3201127.1247558594,
592.7437059140062,5020.451767992771,5008.01910463713,5032.21270505334,1255138.8916931152,2,5020.451767992771_592.7437059140062_1255138.8916931152,
539.3203774651297,5026.217449778445,5020.09802321337,5038.27786914255,2069882.6796875,2,5026.217449778445_539.3203774651297_2069882.6796875,
432.9366819928717,5018.044379715216,5001.983784712769,5032.21270505334,912973.560546875,3,5018.044379715216_432.9366819928717_912973.560546875,
542.7653509911539,5014.618567493369,5004.99897269151,5029.17597059157,1187538.2802734375,2,5014.618567493369_542.7653509911539_1187538.2802734375,
581.7524180122601,5019.600621450693,5001.983784712769,5041.32592014219,5426590.4140625,2,5019.600621450693_581.7524180122601_5426590.4140625,
801.7192473951403,5043.130587989992,5035.22952214623,5056.35326615715,3470245.4404296875,3,5043.130587989992_801.7192473951403_3470245.4404296875,
545.2634214646939,5025.264810238916,5011.03913358594,5041.32592014219,1813200.61328125,2,5025.264810238916_545.2634214646939_1813200.61328125,
556.7153049034287,5018.443823154493,5008.01910463713,5032.21270505334,1059023.8193359375,2,5018.443823154493_556.7153049034287_1059023.8193359375,
608.3248365712374,5021.800138080528,5014.05480710412,5038.27786914255,4833916.66796875,2,5021.800138080528_608.3248365712374_4833916.66796875,
382.1889921134725,5027.094386257364,5008.01910463713,5050.37486068155,7171118.99609375,2,5027.094386257364_382.1889921134725_7171118.99609375,
457.9167926554697,5024.7601802972695,5011.03913358594,5041.32592014219,1394164.0146484375,3,5024.7601802972695_457.9167926554697_1394164.0146484375,
505.8071712752616,5032.22106364328,4980.771876610769,5035.22952214623,1501496.462890625,2,5032.22106364328_505.8071712752616_1501496.462890625,
513.7446086874097,5031.886931450516,5017.072167672151,5047.3592065944895,1908557.791015625,2,5031.886931450516_513.7446086874097_1908557.791015625,
681.9169137954829,5026.382655331013,4995.921061672229,5038.27786914255,4465528.055175781,2,5026.382655331013_681.9169137954829_4465528.055175781,
430.8884680271072,5032.13540036212,5023.12234619997,5050.37486068155,668123.94140625,3,5032.13540036212_430.8884680271072_668123.94140625,
599.8050734575328,5034.019052333601,4998.952676691059,5044.34284213926,1252356.5043945312,2,5034.019052333601_599.8050734575328_1252356.5043945312,
379.2094091173869,5029.4922324641575,5004.99897269151,5058.9126776829,2871705.178710937,2,5029.4922324641575_379.2094091173869_2871705.178710937,
386.48717565203486,5041.383006245242,5023.12234619997,5044.34284213926,526014.431640625,3,5041.383006245242_386.48717565203486_526014.431640625,
502.2835597850967,5039.117514350558,5011.03913358594,5061.044762648579,5309311.53125,2,5039.117514350558_502.2835597850967_5309311.53125,
590.0391775481281,5045.991767886952,5035.22952214623,5050.37486068155,1290101.2421875,3,5045.991767886952_590.0391775481281_1290101.2421875,
618.2993420890779,5028.427873130675,5014.05480710412,5041.32592014219,3227251.7041015625,2,5028.427873130675_618.2993420890779_3227251.7041015625,
633.8226711858451,5042.932503800506,5020.09802321337,5053.3880867137805,2587979.578613281,2,5042.932503800506_633.8226711858451_2587979.578613281,
479.6472047755003,5039.839662849887,5020.09802321337,5044.34284213926,942041.625,3,5039.839662849887_479.6472047755003_942041.625,
401.74660669534205,5044.386366606852,5011.03913358594,5047.3592065944895,1104088.60546875,2,5044.386366606852_401.74660669534205_1104088.60546875,
493.80835245588815,5044.388860027544,4998.952676691059,5067.81147257232,3750832.15234375,2,5044.388860027544_493.80835245588815_3750832.15234375,
541.3299446650176,5035.716038168499,5008.01910463713,5047.3592065944895,1582751.1318359375,2,5035.716038168499_541.3299446650176_1582751.1318359375,
583.6949999373198,5044.374010145412,5014.05480710412,5047.3592065944895,701084.09375,3,5044.374010145412_583.6949999373198_701084.09375,
864.5468012924338,5041.405075827945,5001.983784712769,5044.34284213926,696250.53515625,2,5041.405075827945_864.5468012924338_696250.53515625,
484.31825626602375,5037.650472037735,5020.09802321337,5050.37486068155,771576.5009765625,3,5037.650472037735_484.31825626602375_771576.5009765625,
571.2449760108735,5037.212173192917,5023.12234619997,5050.37486068155,2295450.8564453125,2,5037.212173192917_571.2449760108735_2295450.8564453125,
596.0455759974701,5047.121582746549,5011.03913358594,5050.37486068155,1270275.361328125,3,5047.121582746549_596.0455759974701_1270275.361328125,
608.0464753424263,5044.430138261341,4983.79491821673,5056.35326615715,5559022.9375,3,5044.430138261341_608.0464753424263_5559022.9375,
644.336807722159,5044.402562745242,5032.21270505334,5050.37486068155,1366651.755859375,2,5044.402562745242_644.336807722159_1366651.755859375,
703.4329051270655,5041.19740704467,5038.27786914255,5067.81147257232,4314157.599609375,2,5041.19740704467_703.4329051270655_4314157.599609375,
388.1903588674586,5047.382771917815,5023.12234619997,5050.37486068155,1966986.13671875,2,5047.382771917815_388.1903588674586_1966986.13671875,
436.7675474798653,5046.021925958079,5004.99897269151,5056.35326615715,1047670.18359375,2,5046.021925958079_436.7675474798653_1047670.18359375,
575.6944479494362,5051.909982536065,5035.22952214623,5056.35326615715,2014947.05859375,3,5051.909982536065_575.6944479494362_2014947.05859375,
609.2951537243058,5044.314053663356,5026.13868717099,5053.3880867137805,3015768.748535156,2,5044.314053663356_609.2951537243058_3015768.748535156,
621.3902336122671,5041.323661758288,5035.22952214623,5056.35326615715,7046143.25390625,2,5041.323661758288_621.3902336122671_7046143.25390625,
475.3081905233876,5050.3839957063865,5023.12234619997,5056.35326615715,1058344.625,2,5050.3839957063865_475.3081905233876_1058344.625,
660.8680719206793,4994.036146224018,4962.63550964736,5053.3880867137805,2791698.318359375,2,4994.036146224018_660.8680719206793_2791698.318359375,
574.2886914412769,5048.453758297299,5029.17597059157,5072.27127317334,7877156.5078125,2,5048.453758297299_574.2886914412769_7877156.5078125,
631.3741349684886,5053.424219358627,5026.13868717099,5056.35326615715,4068793.6640625,2,5053.424219358627_631.3741349684886_4068793.6640625,
577.0355085533851,5054.752584445284,5050.37486068155,5066.47214309121,11466582.271484377,3,5054.752584445284_577.0355085533851_11466582.271484377,
366.8554556863549,5064.7255732804615,5058.9126776829,5067.81147257232,2007386.087890625,3,5064.7255732804615_366.8554556863549_2007386.087890625,
548.7689844283335,5057.851892387622,5047.3592065944895,5075.13820258521,4424261.3984375,2,5057.851892387622_548.7689844283335_4424261.3984375,
877.0023259607894,5065.117225157229,5056.35326615715,5084.02839461706,8387707.7109375,2,5065.117225157229_877.0023259607894_8387707.7109375,
371.5184318837351,5071.575280348567,5050.37486068155,5114.252512611391,7491091.470214844,3,5071.575280348567_371.5184318837351_7491091.470214844,
378.1602742205585,5059.731772309214,5017.072167672151,5177.868017710681,8733761.416015625,2,5059.731772309214_378.1602742205585_8733761.416015625,
405.75960298816926,5082.869053973466,5058.9126776829,5114.252512611391,3722346.405761719,2,5082.869053973466_405.75960298816926_3722346.405761719,
529.2637295981905,5074.270410397644,5061.044762648579,5093.0927350893,2991912.4106445312,2,5074.270410397644_529.2637295981905_2991912.4106445312,
548.7923408337538,5072.152288494444,5058.9126776829,5099.13537219906,3898820.5546875,2,5072.152288494444_548.7923408337538_3898820.5546875,
581.3709364192497,5081.039176269902,5065.12831512834,5084.02839461706,2978142.86328125,3,5081.039176269902_581.3709364192497_2978142.86328125,
741.8251346713384,5071.351686769071,5050.37486068155,5099.13537219906,16178082.875,2,5071.351686769071_741.8251346713384_16178082.875,
745.9745289136067,5075.341139653975,5072.27127317334,5096.1097176447,1920302.32421875,2,5075.341139653975_745.9745289136067_1920302.32421875,
490.9762491749999,5099.173667354885,5069.7591691389,5108.205438651061,1544174.296875,3,5099.173667354885_490.9762491749999_1544174.296875,
590.7135104041276,5081.006609857215,5078.04988316439,5123.37403623009,1751722.6015625,3,5081.006609857215_590.7135104041276_1751722.6015625,
422.5828637878765,5086.495130019049,5072.27127317334,5150.60801462076,2404175.21484375,3,5086.495130019049_422.5828637878765_2404175.21484375,
618.8735001022205,5082.924139734672,5067.81147257232,5096.1097176447,3895889.95703125,2,5082.924139734672_618.8735001022205_3895889.95703125,
391.2399100693694,5078.926649598457,5067.81147257232,5108.205438651061,2364076.19921875,3,5078.926649598457_391.2399100693694_2364076.19921875,
445.28099883164,5089.360520512869,5067.81147257232,5105.177162684429,5561148.052734375,2,5089.360520512869_445.28099883164_5561148.052734375,
454.7569548343501,5069.731780551938,5063.17685262108,5099.13537219906,1710937.796875,2,5069.731780551938_454.7569548343501_1710937.796875,
533.3351733563094,5083.991055233457,5081.013692177759,5105.177162684429,1611797.58984375,3,5083.991055233457_533.3351733563094_1611797.58984375,
759.9592633989945,5086.883390948486,5078.04988316439,5099.13537219906,1804904.3046875,2,5086.883390948486_759.9592633989945_1804904.3046875,
523.3298745934679,5092.956560887889,5063.17685262108,5096.1097176447,11609650.213867188,2,5092.956560887889_523.3298745934679_11609650.213867188,
372.5148639597701,5096.005157467459,5078.04988316439,5111.23534611606,1905152.263671875,3,5096.005157467459_372.5148639597701_1905152.263671875,
457.2796026102861,5083.990313655182,5081.013692177759,5099.13537219906,1310927.375,2,5083.990313655182_457.2796026102861_1310927.375,
550.8440564689449,5105.196707689249,5061.044762648579,5108.205438651061,3534309.0859375,2,5105.196707689249_550.8440564689449_3534309.0859375,
801.5075140634091,5096.128045695822,5072.27127317334,5105.177162684429,2006037.9770507808,2,5096.128045695822_801.5075140634091_2006037.9770507808,
417.7596979294543,5093.09891967921,5063.17685262108,5096.1097176447,3543948.408203125,2,5093.09891967921_417.7596979294543_3543948.408203125,
481.2920615274144,5087.0026438638215,5075.13820258521,5111.23534611606,2683555.43359375,2,5087.0026438638215_481.2920615274144_2683555.43359375,
496.9835687074143,5075.048924289947,5072.27127317334,5108.205438651061,933929.40625,3,5075.048924289947_496.9835687074143_933929.40625,
539.67893288332,5082.206266544425,5058.9126776829,5102.16140715027,5910767.9755859375,3,5082.206266544425_539.67893288332_5910767.9755859375,
570.347910893613,5082.0442710612015,5063.17685262108,5096.1097176447,5918833.3515625,2,5082.0442710612015_570.347910893613_5918833.3515625,
358.2211373687908,5084.009511666822,5081.013692177759,5105.177162684429,1380753.845703125,3,5084.009511666822_358.2211373687908_1380753.845703125,
376.2413831587434,5078.012100383892,5075.13820258521,5105.177162684429,671472.3515625,2,5078.012100383892_376.2413831587434_671472.3515625,
377.177666315658,5095.252995347632,5058.9126776829,5117.26997665308,5533754.143768311,3,5095.252995347632_377.177666315658_5533754.143768311,
496.2951387941518,5088.784920353047,5084.02839461706,5108.205438651061,682873.2314453125,2,5088.784920353047_496.2951387941518_682873.2314453125,
546.6711686282939,5093.168190455517,5084.02839461706,5096.1097176447,649130.2578125,3,5093.168190455517_546.6711686282939_649130.2578125,
548.6800712436844,5091.708053057853,5087.043122090339,5117.26997665308,1161332.234375,3,5091.708053057853_548.6800712436844_1161332.234375,
561.681653176455,5089.097252122476,5072.27127317334,5102.16140715027,1974926.7739257808,3,5089.097252122476_561.681653176455_1974926.7739257808,
565.2631722014316,5089.191674459252,5069.7591691389,5105.177162684429,1767136.4853515625,2,5089.191674459252_565.2631722014316_1767136.4853515625,
573.2497723733832,5088.484578646505,5084.02839461706,5105.177162684429,953928.66796875,2,5088.484578646505_573.2497723733832_953928.66796875,
580.6976589955876,5086.723246676044,5069.7591691389,5096.1097176447,1361119.3828125,3,5086.723246676044_580.6976589955876_1361119.3828125,
564.6833669458733,5105.186784596152,5084.02839461706,5108.205438651061,1203634.6484375,3,5105.186784596152_564.6833669458733_1203634.6484375,
605.3338758738189,5101.334758501563,5069.7591691389,5108.205438651061,1280129.732421875,2,5101.334758501563_605.3338758738189_1280129.732421875,
692.4183098930414,5092.611201131316,5084.02839461706,5105.177162684429,980738.486328125,2,5092.611201131316_692.4183098930414_980738.486328125,
387.5688936603333,5081.7452993497045,5078.04988316439,5117.26997665308,807868.763671875,3,5081.7452993497045_387.5688936603333_807868.763671875,
416.7518057636653,5080.9804763460925,5078.04988316439,5105.177162684429,1469274.16796875,2,5080.9804763460925_416.7518057636653_1469274.16796875,
624.3123361577708,5087.022517258683,5084.02839461706,5105.177162684429,1612854.765625,2,5087.022517258683_624.3123361577708_1612854.765625,
393.5723290596524,5085.122529226715,5072.27127317334,5108.205438651061,757423.8212890625,3,5085.122529226715_393.5723290596524_757423.8212890625,
436.7674982473413,5075.083545549699,5072.27127317334,5108.205438651061,1100315.1875,2,5075.083545549699_436.7674982473413_1100315.1875,
439.2297975557452,5099.109551491318,5096.1097176447,5123.37403623009,6308426.33984375,2,5099.109551491318_439.2297975557452_6308426.33984375,
554.8241865696417,5090.504670238142,5075.13820258521,5120.322735227581,4021256.229492188,2,5090.504670238142_554.8241865696417_4021256.229492188,
